Unnamed: 0,Date,User,Tweet,Tweet Language,Like Count,Reetweet Count,Reply Count,Quote Count,Hashtags,inReplyToUser,Mentioned Users,Month,Year,Mention Count,Hashtag Count,Emoji Count,Word Count,Tweet Vulgarity,New Tweet,Sentiment Subjectivity,Sentiment Polarity,ASCII Tweet,Character Count
4472,2018-03-29 06:02:06+00:00,imVkohli,Hey guys! The world's biggest T20 extravaganza is around the corner and @RCBTweets is thrilled to have @StayWrogn as our official lifestyle partner! Cheer for #RCB And #StayWrogn 👊 https://t.co/0fnC27wVxi,en,29119,1905,880,71,"['RCB', 'StayWrogn']",0,"[User(username='RCBTweets', id=70931004, displayname='Royal Challengers Bangalore', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='StayWrogn', id=2856425766, displayname='Wrogn', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",3,2018,2,2,1,30,False,hey guys worlds biggest t20 extravaganza around corner rcbtweets thrilled staywrogn official lifestyle partner cheer rcb staywrogn 👊,0.7,0.75,140859,204
4471,2018-03-30 13:49:06+00:00,imVkohli,Aiden Markram 👌👏,de,66982,5458,1768,570,0,0,0,3,2018,0,0,1,3,False,aiden markram 👌👏,0.0,0.0,257479,16
4470,2018-04-01 05:32:22+00:00,imVkohli,It's that time of the year again and I've got a special message for you guys. Listen carefully. #StayWrogn https://t.co/XdbU4aQ9pQ,en,36153,2372,1386,187,['StayWrogn'],0,0,4,2018,0,1,0,20,False,time year ive got special message guys listen carefully staywrogn,0.7857142857142857,0.12857142857142856,6368,130
4469,2018-04-10 12:45:15+00:00,imVkohli,Work sometimes is hectic but fun when you have good people with you. 😊 https://t.co/tug1aaD8Rw,en,73281,3997,2245,192,0,0,0,4,2018,0,0,1,15,False,work sometimes hectic fun good people 😊,0.4,0.5,132170,94
4468,2018-04-11 14:42:03+00:00,imVkohli,"Bringing motosport to a road near you, this masterpiece of a machine; The Audi RS 5 Coupe. 👌😍 @AudiIN #NothingToProve https://t.co/l9exKrnA1V",en,51017,2905,1541,169,['NothingToProve'],0,"[User(username='AudiIN', id=218763149, displayname='Audi India', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",4,2018,1,1,1,21,False,bringing motosport road near masterpiece machine audi rs 5 coupe 👌😍 audiin nothingtoprove,0.4,0.1,265004,141
4467,2018-04-12 13:48:10+00:00,imVkohli,Just too excited to be a part of something this mad. 😁 Stay tuned to find out more. #WrognIn60Seconds #RCB #StayWrogn 🤙🏼 @StayWrogn @RCBTweets https://t.co/clBtkZBmNV,en,22137,1400,537,32,"['WrognIn60Seconds', 'RCB', 'StayWrogn']",0,"[User(username='StayWrogn', id=2856425766, displayname='Wrogn', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='RCBTweets', id=70931004, displayname='Royal Challengers Bangalore', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",4,2018,2,3,2,25,False,excited part something mad 😁 stay tuned find wrognin60seconds rcb staywrogn 🤙🏼 staywrogn rcbtweets,0.75,0.08333333333333333,395028,166
4466,2018-04-16 10:50:09+00:00,imVkohli,"Guys, the maddest game show ever goes live in less than 48 hours. In the meanwhile, here's another glimpse of the madness. Stay tuned. 😄 #StayWrogn #WrognIn60Seconds @StayWrogn https://t.co/ZQyoMBXcrB",en,22400,1375,401,27,"['StayWrogn', 'WrognIn60Seconds']",0,"[User(username='StayWrogn', id=2856425766, displayname='Wrogn', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",4,2018,1,2,1,29,False,guys maddest game show ever goes live less 48 hours meanwhile heres another glimpse madness stay tuned 😄 staywrogn wrognin60seconds staywrogn,0.32222222222222224,-0.14343434343434344,141985,200
4465,2018-04-16 16:37:22+00:00,imVkohli,"Hey guys, excited to announce that I’ve signed with @NewEraIndia1920 to launch my own headwear line!
My #NewEraIndia collection is available here: https://t.co/AvS12gFxVm
European Fans should visit: https://t.co/gZXLeSHN1i https://t.co/N08zmRFrlq",en,26054,1781,681,64,['NewEraIndia'],0,"[User(username='NewEraIndia1920', id=956866302974537728, displayname='New Era India', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",4,2018,1,1,0,29,False,hey guys excited announce i’ve signed neweraindia1920 launch headwear line neweraindia collection available european fans visit,0.5375,0.38125,20291,246
4464,2018-04-18 13:26:10+00:00,imVkohli,"Guys, the madness has begun. Catch me and my #RCB pals in round one of #WrognIn60Seconds right here. #StayWrogn @StayWrogn https://t.co/N3bxM58p4D",en,28478,2045,815,109,"['RCB', 'WrognIn60Seconds', 'StayWrogn']",0,"[User(username='StayWrogn', id=2856425766, displayname='Wrogn', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",4,2018,1,3,0,21,False,guys madness begun catch rcb pals round one wrognin60seconds right staywrogn staywrogn,0.46785714285714286,0.042857142857142844,8395,146
4463,2018-04-20 07:00:47+00:00,imVkohli,Thank you @sachin_rt paaji for such warm and encouraging words. Truly honored for being able to make it to the @Time's 100 list. #Times100 #grateful 🙏😇,en,53142,3893,1005,99,"['Times100', 'grateful']",0,"[User(username='sachin_rt', id=135421739, displayname='Sachin Tendulkar', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='TIME', id=14293310, displayname='TIME', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",4,2018,2,2,1,26,False,thank sachinrt paaji warm encouraging words truly honored able make times 100 list times100 grateful 🙏😇,0.5750000000000001,0.3666666666666667,266498,151
4461,2018-04-26 04:19:55+00:00,imVkohli,"#RoadSafetyWeek, join me in taking a pledge to not be a danger on the road. @nitin_gadkari @MORTHIndia @Uber_India https://t.co/AmIHcL9EKT",en,40672,3502,1163,184,['RoadSafetyWeek'],0,"[User(username='nitin_gadkari', id=97217966, displayname='Nitin Gadkari', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='MORTHIndia', id=1221365126, displayname='MORTHINDIA', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='Uber_India', id=1969337858, displayname='Uber India', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",4,2018,3,1,0,19,False,roadsafetyweek join taking pledge danger road nitingadkari morthindia uberindia,0.0,0.0,7787,138
4459,2018-04-30 14:17:36+00:00,imVkohli,"Happy Birthday @ImRo45 😊
God bless!",en,55516,4012,1050,106,0,0,"[User(username='ImRo45', id=121046433, displayname='Rohit Sharma', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",4,2018,1,0,1,6,False,happy birthday imro45 😊 god bless,1.0,1.0,131478,35
