Unnamed: 0,Date,User,Tweet,Tweet Language,Like Count,Reetweet Count,Reply Count,Quote Count,Hashtags,inReplyToUser,Mentioned Users,Month,Year,Mention Count,Hashtag Count,Emoji Count,Word Count,Tweet Vulgarity,New Tweet,Sentiment Subjectivity,Sentiment Polarity,ASCII Tweet,Character Count
630,2018-02-23 18:00:03+00:00,Cristiano,Best of luck to #Egyptian_Steel latest addition...The soon to open “AL AIN AL SOKHNA” steel plant @ahmedabohashima @egyptiansteel #A_New_Generation_Of_Steel https://t.co/AJEoTZ09F0,en,24531,1912,490,109,"['Egyptian_Steel', 'A_New_Generation_Of_Steel']",0,"[User(username='ahmedabohashima', id=828978278, displayname='ahmedabohashima', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='EgyptianSteel', id=1172053177, displayname='Egyptian Steel', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",2,2018,2,2,0,20,False,best luck egyptiansteel latest additionthe soon open “al al sokhna” steel plant ahmedabohashima egyptiansteel anewgenerationofsteel,0.5666666666666667,0.5,29196,180
627,2018-02-25 18:43:18+00:00,Cristiano,To more mornings like this at my @PestanaCR7 Lisbon hotel https://t.co/NBouh25NXH,en,35296,2533,531,63,0,0,"[User(username='PestanaCR7', id=714855921466359809, displayname='Pestana CR7', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",2,2018,1,0,0,11,False,mornings like pestanacr7 lisbon hotel,0.5,0.5,3629,81
626,2018-03-01 21:45:19+00:00,Cristiano,🐆 #bornmercurial https://t.co/Ce55ar3ysT,und,63943,5978,805,157,['bornmercurial'],0,0,3,2018,0,1,1,3,False,🐆 bornmercurial,0.0,0.0,129435,40
621,2018-03-08 18:00:02+00:00,Cristiano,My SS18 @CR7Underwear campaign launches today! Go to https://t.co/Vlium6FXZ6 to check it out. ;) https://t.co/hnQg3EGb0N,en,18531,1316,305,83,0,0,"[User(username='CR7underwear', id=1908014876, displayname='CR7 Underwear', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",3,2018,1,0,0,15,False,ss18 cr7underwear campaign launches today go check,1.0,0.25,4720,120
620,2018-03-08 18:03:07+00:00,Cristiano,My SS18 CR7 Underwear campaign launches today! Go to https://t.co/D3TT7ERIz0 to check it out. ;) https://t.co/mnsPjMaewI,en,32253,2348,550,180,0,0,0,3,2018,0,0,0,16,False,ss18 cr7 underwear campaign launches today go check,1.0,0.25,4752,120
619,2018-03-09 16:23:24+00:00,Cristiano,Fast meets Fast ⚡ Great to meet you brother! #bornmercurial #mercurial #nikefootball https://t.co/Kfp3acbLRm,en,68537,7913,839,392,"['bornmercurial', 'mercurial', 'nikefootball']",0,0,3,2018,0,3,0,13,False,fast meets fast ⚡ great meet brother bornmercurial mercurial nikefootball,0.65,0.4666666666666666,16930,108
617,2018-03-11 17:59:53+00:00,Cristiano,That feeling when you reach your goal 💪 See how @herbalife is helping people achieve their goals https://t.co/v6s4fEuTNy #BehindTheResults #FuelYourSXSW https://t.co/4TCn1TUvOe,en,43809,3816,748,115,"['BehindTheResults', 'FuelYourSXSW']",0,"[User(username='Herbalife', id=11071292, displayname='Herbalife', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",3,2018,1,2,1,21,False,feeling reach goal 💪 see herbalife helping people achieve goals behindtheresults fuelyoursxsw,0.0,0.0,137165,176
616,2018-03-12 18:00:00+00:00,Cristiano,Still legendary together. 10 years and counting. #ClearMen #WorldNo1MenShampoo https://t.co/9n5Ccwy3DE,en,54172,4087,824,154,"['ClearMen', 'WorldNo1MenShampoo']",0,0,3,2018,0,2,0,10,False,still legendary together 10 years counting clearmen worldno1menshampoo,1.0,1.0,6853,102
615,2018-03-13 11:13:01+00:00,Cristiano,Be strong. Have faith. Never give up.  #7WordsForSyria @SavetheChildren https://t.co/WjGltzXhSV,en,59272,21931,2492,1319,['7WordsForSyria'],0,"[User(username='SavetheChildren', id=14055301, displayname='Save the Children US', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",3,2018,1,1,0,10,False,strong faith never give 7wordsforsyria savethechildren,0.7333333333333333,0.4333333333333333,5410,95
613,2018-03-15 18:12:30+00:00,Cristiano,"Hola Madrid,
we are on the way! #pestana #pestanacr7 #cr7 #2019 #pestanacr7madrid #spain #madrid https://t.co/Z94V4BaVba",en,42683,2924,688,90,"['pestana', 'pestanacr7', 'cr7', 'pestanacr7madrid', 'spain', 'madrid']",0,0,3,2018,0,6,0,15,False,hola madrid way pestana pestanacr7 cr7 2019 pestanacr7madrid spain madrid,0.0,0.0,6711,120
612,2018-03-17 08:00:00+00:00,Cristiano,"Dedicated SINCE the Beginning. #BornMercurial
Get THE Mercurial superFly 360 now at https://t.co/pzHBG6y9o5 https://t.co/497HZTdNeB",en,40078,5274,659,194,['BornMercurial'],0,0,3,2018,0,1,0,14,False,dedicated since beginning bornmercurial get mercurial superfly 360,0.0,0.0,6342,131
608,2018-03-20 09:34:29+00:00,Cristiano,"Fight as one, rise together !⚽
The new @Portugal National Team Collection, available on
March 23rd on https://t.co/vmUIWvypW2 #Portugal #NikeFootball #TudoPorPortugal @nikefootball https://t.co/xJMxXU64Tt",en,69512,7853,907,337,"['Portugal', 'NikeFootball', 'TudoPorPortugal']",0,"[User(username='Portugal', id=158597935, displayname='Portugal', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='nikefootball', id=41147159, displayname='Nike Football', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",3,2018,2,3,0,23,False,fight one rise together ⚽ new portugal national team collection available march 23rd portugal nikefootball tudoporportugal nikefootball,0.42727272727272725,0.2681818181818182,22987,204
604,2018-03-24 18:00:03+00:00,Cristiano,Results don’t happen overnight. It takes daily commitment. Watch my #BehindTheResults video with #HerbalifeNutrition https://t.co/1jwQxJIfmv,en,44157,4760,920,153,"['BehindTheResults', 'HerbalifeNutrition']",0,0,3,2018,0,2,0,15,False,results don’t happen overnight takes daily commitment watch behindtheresults video herbalifenutrition,0.0,0.0,18259,140
599,2018-04-06 17:00:03+00:00,Cristiano,"Preparing my suitcase for a new trip!  Which colors look best on me?
Travel in style with #AmericanTourister #BringBackMore
Find out more at https://t.co/J6GqaZLIC8
#MeAndMyAT https://t.co/W2A0XgiAwo",en,34093,2534,1197,130,"['AmericanTourister', 'BringBackMore', 'MeAndMyAT']",0,0,4,2018,0,3,0,26,False,preparing suitcase new trip colors look best travel style americantourister bringbackmore find meandmyat,0.41818181818181815,0.5568181818181818,10318,199
596,2018-04-13 11:46:07+00:00,Cristiano,Please support @able2uk today as the disabled awareness organisation celebrates its 17th anniversary #able2uk,en,30859,3071,627,78,['able2uk'],0,"[User(username='able2uk', id=41458237, displayname='able2uk.com', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",4,2018,1,1,0,14,False,please support able2uk today disabled awareness organisation celebrates 17th anniversary able2uk,0.3,-0.2,9315,109
595,2018-04-14 12:07:40+00:00,Cristiano,Congratulations @egyptiansteel for the opening in “Al Ain Al Sokhna”using the newest eco-friendly technology in the world. @ahmedabohashima #A_New_Generation_Of_Steel https://t.co/RyxWOU9Y9L,en,24184,2051,404,89,['A_New_Generation_Of_Steel'],0,"[User(username='EgyptianSteel', id=1172053177, displayname='Egyptian Steel', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='ahmedabohashima', id=828978278, displayname='ahmedabohashima', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",4,2018,2,1,0,20,False,congratulations egyptiansteel opening “al al sokhna”using newest ecofriendly technology world ahmedabohashima anewgenerationofsteel,0.0,0.0,29451,190
588,2018-04-30 11:12:17+00:00,Cristiano,"The perfect boot for my biggest matches. ⚽ 💪
Get yours on https://t.co/Td9BJOXwaj. #Mercurial #Nikefootball https://t.co/yU9dTFXuHo",en,65187,5792,1073,216,"['Mercurial', 'Nikefootball']",0,0,4,2018,0,2,1,16,False,perfect boot biggest matches ⚽ 💪 get mercurial nikefootball,1.0,1.0,143564,131
586,2018-05-03 15:00:03+00:00,Cristiano,Ready for Russia? The FIFA #WorldCup comes to #FIFA18 on May 29th 🎮👌 @easportsfifa https://t.co/42DLu8MXWN https://t.co/T1VbAdifja,en,55454,7847,938,279,"['WorldCup', 'FIFA18']",0,"[User(username='EASPORTSFIFA', id=105297123, displayname='EA SPORTS FIFA', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",5,2018,1,2,1,16,False,ready russia fifa worldcup comes fifa18 may 29th 🎮👌 easportsfifa,0.5,0.2,261751,130
585,2018-05-04 17:00:02+00:00,Cristiano,"Madeira Island, the place where I was born, is nominated for Europes’s Leading Island Destination! Let’s all vote?
Click the link below to place your vote:
https://t.co/zva1aGBD8G
@madeira_islands https://t.co/Ao8KmXApD6",en,22505,2156,477,64,0,0,"[User(username='madeira_islands', id=429167642, displayname='Madeira Islands', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",5,2018,1,0,0,29,False,madeira island place born nominated europes’s leading island destination let’s vote click link place vote madeiraislands,0.0,0.0,27882,220
581,2018-05-16 11:12:25+00:00,Cristiano,"Muito contente por anunciar o gesto do meu amigo @enriqueiglesias em doar 7⃣% das receitas do concerto em Lisboa,ao IPO.
#7solidario https://t.co/tmqGhNU5xC",pt,24898,2206,339,73,['7solidario'],0,"[User(username='enriqueiglesias', id=46452468, displayname='Enrique Iglesias', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",5,2018,1,1,0,22,False,muito contente por anunciar gesto meu amigo enriqueiglesias em doar 7⃣ das receitas concerto em lisboaao ipo 7solidario,0.0,0.0,19688,156
579,2018-05-17 17:30:01+00:00,Cristiano,Pleased with this great partnership with #egyptiansteel @ahmedabohashima #A_New_Generation_Of_Steel https://t.co/4h4OHy365u,en,22483,1896,408,65,"['egyptiansteel', 'A_New_Generation_Of_Steel']",0,"[User(username='ahmedabohashima', id=828978278, displayname='ahmedabohashima', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",5,2018,1,2,0,10,False,pleased great partnership egyptiansteel ahmedabohashima anewgenerationofsteel,0.875,0.65,7828,123
578,2018-05-18 12:04:45+00:00,Cristiano,"We’ve made it last year in Funchal, let’s do it for Lisbon this year! 
Click here: https://t.co/PfvzZ5oaCJ vote ;) 
#pestana #pestanacr7 #worldtravelawards #pestanacr7lisbon #cr7 #lisbon #portugal https://t.co/pJqIyLWnsq",en,51134,4076,759,119,"['pestana', 'pestanacr7', 'worldtravelawards', 'pestanacr7lisbon', 'cr7', 'lisbon', 'portugal']",0,0,5,2018,0,7,0,27,False,we’ve made last year funchal let’s lisbon year click vote pestana pestanacr7 worldtravelawards pestanacr7lisbon cr7 lisbon portugal,0.5333333333333333,0.125,28950,220
574,2018-05-23 15:03:03+00:00,Cristiano,Can’t wait to work with @Herbalife Nutrition for another 3 years! Proud to call them my partner in performance #HerbalifeNutrition https://t.co/xgMeqOCNof https://t.co/rTi7SZEtql,en,23093,2235,379,132,['HerbalifeNutrition'],0,"[User(username='Herbalife', id=11071292, displayname='Herbalife', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",5,2018,1,1,0,22,False,can’t wait work herbalife nutrition another 3 years proud call partner performance herbalifenutrition,1.0,0.8,18031,178
573,2018-05-23 20:00:02+00:00,Cristiano,Don’t miss my sisters Elma Aveiro e @KatiaAveiro at Madeira Fashion Weekend on June 2 and 3! The party goes on at @PestanaCR7 rooftop! https://t.co/VdretpcKm1,en,27248,1879,369,48,0,0,"[User(username='KatiaAveiro', id=498854419, displayname='Katia Aveiro', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='PestanaCR7', id=714855921466359809, displayname='Pestana CR7', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",5,2018,2,0,0,25,False,don’t miss sisters elma aveiro e katiaaveiro madeira fashion weekend june 2 3 party goes pestanacr7 rooftop,0.0,0.0,18245,158
571,2018-05-24 18:29:42+00:00,Cristiano,"If you believe, why not?
#NIKEFOOTBALL #NIKESOCCER #MERCURIAL #BORNMERCURIAL #JUSTDOIT https://t.co/p0CnaLz5EH",en,70067,7146,1057,473,"['NIKEFOOTBALL', 'NIKESOCCER', 'MERCURIAL', 'BORNMERCURIAL', 'JUSTDOIT']",0,0,5,2018,0,5,0,11,False,believe nikefootball nikesoccer mercurial bornmercurial justdoit,0.0,0.0,6475,110
566,2018-05-31 13:00:00+00:00,Cristiano,"Are you donating blood and plasma regularly? Guess who could be next to you next time you donate!☝🏼☝🏼 BE THE 1. 
Save a life! Sign up to donate now at https://t.co/l70xoGKjO3 https://t.co/COLcWn7JDN",en,70994,7077,1330,620,0,0,0,5,2018,0,0,2,32,False,donating blood plasma regularly guess could next next time donate☝🏼☝🏼 1 save life sign donate,0.025641025641025644,0.0,283965,198
565,2018-06-01 16:01:42+00:00,Cristiano,"Never finished 🇵🇹 ⚽ 💪

Shop my latest #Mercurial in my personal store at https://t.co/E2zLOUFGP6 #Nike #NikeFootball #BornMercurial https://t.co/U8V6dQFvAs",en,55348,4770,826,151,"['Mercurial', 'Nike', 'NikeFootball', 'BornMercurial']",0,0,6,2018,0,4,2,19,False,never finished 🇵🇹 ⚽ 💪 shop latest mercurial personal store nike nikefootball bornmercurial,0.6,0.25,401393,155
564,2018-06-04 12:15:25+00:00,Cristiano,The world is watching. Let’s go to work #HerbalifeNutrition #BehindTheResults #sponsored https://t.co/HSPjsRJ7JK,en,78880,6863,1155,262,"['HerbalifeNutrition', 'BehindTheResults', 'sponsored']",0,0,6,2018,0,3,0,12,False,world watching let’s go work herbalifenutrition behindtheresults sponsored,0.0,0.0,15599,112
562,2018-06-06 11:00:02+00:00,Cristiano,I’m bringing together some of the coolest heroes on the planet for my very own Super-Team. Stay tuned for @StrikerForce7! The game is on! @graphicindia &amp; VMS Communications https://t.co/owEPoxTTbV,en,42897,3957,572,215,0,0,"[User(username='StrikerForce7', id=994540152465821696, displayname='Striker Force 7', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='GraphicIndia', id=270121812, displayname='Graphic India', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",6,2018,2,0,0,29,False,i’m bringing together coolest heroes planet superteam stay tuned strikerforce7 game graphicindia amp vms communications,0.7,0.23750000000000004,19807,200
